StateName,AnimName,Duration
Rib_Swim_Fall,Rib_Swim_Fall,48.000000
Rib_Swim_Loop_F,Rib_Swim_Loop_F,30.000000
Rib_Swim_Loop_L,Rib_Swim_Loop_L,30.000000
Rib_Swim_Loop_R,Rib_Swim_Loop_R,30.000000
Rib_Swim_Stand,Rib_Swim_Stand,50.000000
Rib_SwimUp_Loop_F,Rib_SwimUp_Loop_F,24.000000
Rib_SwimUp_Loop_L,Rib_SwimUp_Loop_L,24.000000
Rib_SwimUp_Loop_R,Rib_SwimUp_Loop_R,24.000000
Rib_Ui_Chip_End,Rib_Ui_Chip_End,126.000000
Rib_Ui_Chip_Loop,Rib_Ui_Chip_Loop,180.000000
Rib_Ui_Chip_Start,Rib_Ui_Chip_Start,40.000000
Rib_Ui_Nature_End,Rib_Ui_Nature_End,158.000000
Rib_Ui_Nature_Loop,Rib_Ui_Nature_Loop,636.000000
Rib_Ui_Nature_Start,Rib_Ui_Nature_Start,190.000000
Rib_Ui_Resonant_End,Rib_Ui_Resonant_End,148.000000
Rib_Ui_Resonant_Loop,Rib_Ui_Resonant_Loop,565.000000
Rib_Ui_Resonant_Start,Rib_Ui_Resonant_Start,118.000000
Rib_Ui_Weapon_End,Rib_Ui_Weapon_End,130.000000
Rib_Ui_Weapon_Loop,Rib_Ui_Weapon_Loop,480.000000
Rib_Ui_Weapon_Start,Rib_Ui_Weapon_Start,70.000000
Rib_Walk_B,Rib_Walk_B,38.000000
Rib_Walk_F,Rib_Walk_F,38.000000
Rib_Walk_LB,Rib_Walk_LB,38.000000
Rib_Walk_LF,Rib_Walk_LF,38.000000
Rib_Walk_Pose_F,Rib_Walk_Pose_F,1.000000
Rib_Walk_Pose_L,Rib_Walk_Pose_L,1.000000
Rib_Walk_Pose_R,Rib_Walk_Pose_R,1.000000
Rib_Walk_RB,Rib_Walk_RB,38.000000
Rib_Walk_RF,Rib_Walk_RF,38.000000
Rib_XA_Loop_D,Rib_XA_Loop_D,160.000000
Rib_XA_Loop_L,Rib_XA_Loop_L,160.000000
Rib_XA_Loop_R,Rib_XA_Loop_R,160.000000
Rib_XA_Loop_RL_Mid,Rib_XA_Loop_RL_Mid,160.000000
Rib_XA_Loop_Stand,Rib_XA_Loop_Stand,160.000000
Rib_XA_Loop_U,Rib_XA_Loop_U,160.000000
Rib_XA_Shake_Loop,Rib_XA_Shake_Loop,120.000000
Rib_XA_Start,Rib_XA_Start,36.000000
